speaker,emotion,file_id,text,wav_path,npy_path
0011,Happy,0011_000762,"Tom, went on eeyore gloomily.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000762.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000762.npy
0011,Happy,0011_000763,Asteroid three hundred and twenty five.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000763.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000763.npy
0011,Happy,0011_000764,And we are so thirsty!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000764.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000764.npy
0011,Happy,0011_000765,Tom could hardly speak for laughing.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000765.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000765.npy
0011,Happy,0011_000766,Shall we let barbara in?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000766.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000766.npy
0011,Happy,0011_000767,"I suppose no, it doesn't!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000767.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000767.npy
0011,Happy,0011_000768,I do not eat bread.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000768.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000768.npy
0011,Happy,0011_000769,"Not much use is it, sam?",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000769.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000769.npy
0011,Happy,0011_000770,Tom now let our arrows fly!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000770.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000770.npy
0011,Happy,0011_000771,She was born on april nineteen forty three.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000771.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000771.npy
0011,Happy,0011_000772,"How are you, dear child?",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000772.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000772.npy
0011,Happy,0011_000773,how suspicious this fox.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000773.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000773.npy
0011,Happy,0011_000774,Come on my jack in the boxes!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000774.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000774.npy
0011,Happy,0011_000775,I'd far rather go without them than eat them!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000775.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000775.npy
0011,Happy,0011_000776,The hag looked in the stove.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000776.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000776.npy
0011,Happy,0011_000777,But I saw you walking.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000777.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000777.npy
0011,Happy,0011_000778,The art quite safe with me.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000778.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000778.npy
0011,Happy,0011_000779,All my gum tips gone as well.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000779.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000779.npy
0011,Happy,0011_000780,Then there was a report.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000780.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000780.npy
0011,Happy,0011_000781,And I never had a whooping cough why.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000781.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000781.npy
0011,Happy,0011_000782,A fair jaw cracker dwarf language must be!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000782.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000782.npy
0011,Happy,0011_000783,Be off now as quick as you may!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000783.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000783.npy
0011,Happy,0011_000784,By hook or by crook.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000784.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000784.npy
0011,Happy,0011_000785,Suppose I take grandmother a fresh vegetable.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000785.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000785.npy
0011,Happy,0011_000786,A tick a tack too.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000786.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000786.npy
0011,Happy,0011_000787,A hippo lives in the zoo.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000787.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000787.npy
0011,Happy,0011_000788,In my opinion that is a good idea!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000788.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000788.npy
0011,Happy,0011_000789,Let go of my top knot.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000789.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000789.npy
0011,Happy,0011_000790,And they did push so!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000790.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000790.npy
0011,Happy,0011_000791,We expected Tom would jump for joy.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000791.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000791.npy
0011,Happy,0011_000792,Does the one that wins get the crowned?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000792.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000792.npy
0011,Happy,0011_000793,To buy two pork chops.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000793.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000793.npy
0011,Happy,0011_000794,They found a cow grazing in a field.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000794.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000794.npy
0011,Happy,0011_000795,Aha what we have here?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000795.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000795.npy
0011,Happy,0011_000796,I don't painted tiger.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000796.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000796.npy
0011,Happy,0011_000797,Confess that you opened the thirteenth door.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000797.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000797.npy
0011,Happy,0011_000798,Said the witch.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000798.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000798.npy
0011,Happy,0011_000799,I've hit the wrong nose.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000799.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000799.npy
0011,Happy,0011_000800,"Well anyhow it didn't rain, he said.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000800.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000800.npy
0011,Happy,0011_000801,"It's me piglit, help help!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000801.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000801.npy
0011,Happy,0011_000802,"This is Jack, the relatives of Tom.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000802.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000802.npy
0011,Happy,0011_000803,The elephant and the carpenter is the longest.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000803.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000803.npy
0011,Happy,0011_000804,Here i am whom you seek.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000804.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000804.npy
0011,Happy,0011_000805,He was killed by an arrow.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000805.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000805.npy
0011,Happy,0011_000806,I guess it's a choice feast.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000806.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000806.npy
0011,Happy,0011_000807,Tom and Michael woke up next morning.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000807.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000807.npy
0011,Happy,0011_000808,The squire himself showed perfect.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000808.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000808.npy
0011,Happy,0011_000809,If they mother knew it.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000809.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000809.npy
0011,Happy,0011_000810,Act drop second act scene.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000810.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000810.npy
0011,Happy,0011_000811,We nightly dance our heyday guise.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000811.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000811.npy
0011,Happy,0011_000812,"Clown, to call him joey.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000812.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000812.npy
0011,Happy,0011_000813,Mister lawson saw george last night.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000813.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000813.npy
0011,Happy,0011_000814,A half pounds of flour and two ounces suet.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000814.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000814.npy
0011,Happy,0011_000815,"He might call it, for example.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000815.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000815.npy
0011,Happy,0011_000816,"No, I burst the balloon!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000816.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000816.npy
0011,Happy,0011_000817,They were children of mine.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000817.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000817.npy
0011,Happy,0011_000818,Look out! said Alice.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000818.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000818.npy
0011,Happy,0011_000819,The owl flew into a bush.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000819.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000819.npy
0011,Happy,0011_000820,Our King George is labourers.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000820.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000820.npy
0011,Happy,0011_000821,Finn and the fairy shoemaker.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000821.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000821.npy
0011,Happy,0011_000822,Am I an absolute pauper?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000822.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000822.npy
0011,Happy,0011_000823,I am from towel land.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000823.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000823.npy
0011,Happy,0011_000824,"You know, answers to the name of Tom's son.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000824.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000824.npy
0011,Happy,0011_000825,To catch that bulrush root with my paw!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000825.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000825.npy
0011,Happy,0011_000826,this turn goes to the hill.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000826.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000826.npy
0011,Happy,0011_000827,Cos I know I had some honey.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000827.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000827.npy
0011,Happy,0011_000828,Put that rude grasshopper in jail!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000828.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000828.npy
0011,Happy,0011_000829,A large flat ferry boat was moored beside it.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000829.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000829.npy
0011,Happy,0011_000830,And would spoil my joke.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000830.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000830.npy
0011,Happy,0011_000831,It must come sometimes to jam a day.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000831.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000831.npy
0011,Happy,0011_000832,I thank you for this mercy!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000832.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000832.npy
0011,Happy,0011_000833,I smell the breath of an English.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000833.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000833.npy
0011,Happy,0011_000834,Rare rabbit had a little apron.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000834.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000834.npy
0011,Happy,0011_000835,I blinked my eyes hard.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000835.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000835.npy
0011,Happy,0011_000836,She has eaten the tapioca all of it.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000836.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000836.npy
0011,Happy,0011_000837,Let the glass globe be.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000837.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000837.npy
0011,Happy,0011_000838,But one requires the explorer to furnish proofs.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000838.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000838.npy
0011,Happy,0011_000839,Cuckoos is downheaded and cry.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000839.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000839.npy
0011,Happy,0011_000840,What an impetuous boy he is!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000840.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000840.npy
0011,Happy,0011_000841,Can I lodge here tonight?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000841.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000841.npy
0011,Happy,0011_000842,Wake now my merry tads!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000842.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000842.npy
0011,Happy,0011_000843,Pussy can sit by the fire and sing.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000843.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000843.npy
0011,Happy,0011_000844,We all see panda on TV or in the zoo.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000844.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000844.npy
0011,Happy,0011_000845,Reed by the living pool!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000845.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000845.npy
0011,Happy,0011_000846,"He said to Jack, the chatterer.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000846.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000846.npy
0011,Happy,0011_000847,And there you'll find a snap dragon fly.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000847.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000847.npy
0011,Happy,0011_000848,"And on the top of them, came Winnie, the cute bear.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000848.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000848.npy
0011,Happy,0011_000849,My winding sheet!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000849.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000849.npy
0011,Happy,0011_000850,I hope you enjoyed yourself?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000850.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000850.npy
0011,Happy,0011_000851,All the way to China is home.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000851.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000851.npy
0011,Happy,0011_000852,Guilty for what do you rule?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000852.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000852.npy
0011,Happy,0011_000853,But we are not high yet.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000853.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000853.npy
0011,Happy,0011_000854,He dreamt them all night.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000854.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000854.npy
0011,Happy,0011_000855,This speech roused dame ilse to anger.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000855.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000855.npy
0011,Happy,0011_000856,The eye could not catch them.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000856.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000856.npy
0011,Happy,0011_000857,"Blackbird, and Jay.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000857.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000857.npy
0011,Happy,0011_000858,it looks much better.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000858.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000858.npy
0011,Happy,0011_000859,Such tunes are joy to a dancing fay.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000859.wav,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000859.npy
