speaker,emotion,file_id,text,wav_path
0011,Happy,0011_000933,Why should i care though David's lips were twitching?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000933.wav
0011,Happy,0011_000934,"Hurry up, hurry up!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000934.wav
0011,Happy,0011_000935,"If not, I shall go no further.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000935.wav
0011,Happy,0011_000936,How rash you!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000936.wav
0011,Happy,0011_000937,What would they do the end of the year?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000937.wav
0011,Happy,0011_000938,Today isn't any other day.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000938.wav
0011,Happy,0011_000939,This is the way that snakes always talk.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000939.wav
0011,Happy,0011_000940,Both sides were softly curved.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000940.wav
0011,Happy,0011_000941,We have showed his shark tooth.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000941.wav
0011,Happy,0011_000942,Give me your hand or I will cry harder than before.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000942.wav
0011,Happy,0011_000943,And has you slain him?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000943.wav
0011,Happy,0011_000944,Off for the prison ship.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000944.wav
0011,Happy,0011_000945,Do you think it's a woozle?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000945.wav
0011,Happy,0011_000946,We can not do it sir.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000946.wav
0011,Happy,0011_000947,She and i are running a neck and neck race.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000947.wav
0011,Happy,0011_000948,In which piglet meets a elephant.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000948.wav
0011,Happy,0011_000949,You may imagine how I gape.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000949.wav
0011,Happy,0011_000950,Her kind and firm glance.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000950.wav
0011,Happy,0011_000951,The ladybug told them proudly.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000951.wav
0011,Happy,0011_000952,I am run off my feet.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000952.wav
0011,Happy,0011_000953,I have a soothsayer.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000953.wav
0011,Happy,0011_000954,She laughed.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000954.wav
0011,Happy,0011_000955,"This was the twenty fifth of november, seventeen eighty three.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000955.wav
0011,Happy,0011_000956,I must have two to fetch and carry.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000956.wav
0011,Happy,0011_000957,I would scoff at these followers.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000957.wav
0011,Happy,0011_000958,"Mum shuts one's mouth up, doesn't it.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000958.wav
0011,Happy,0011_000959,The song is called Ways and Means.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000959.wav
0011,Happy,0011_000960,"As soon she went in, there was disorder.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000960.wav
0011,Happy,0011_000961,After a while he perceived both giants.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000961.wav
0011,Happy,0011_000962,I believe you are one of them!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000962.wav
0011,Happy,0011_000963,She said in subdued voice.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000963.wav
0011,Happy,0011_000964,Slam the doors and wedge them!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000964.wav
0011,Happy,0011_000965,I've just shot a stag.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000965.wav
0011,Happy,0011_000966,We may join with that power.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000966.wav
0011,Happy,0011_000967,Chapter eleven on the doorstep.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000967.wav
0011,Happy,0011_000968,He showed no signs of age.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000968.wav
0011,Happy,0011_000969,But show me now your map!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000969.wav
0011,Happy,0011_000970,"Chew leaves quickly, said rabbit.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000970.wav
0011,Happy,0011_000971,I say I will be emperor.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000971.wav
0011,Happy,0011_000972,No admittance except on party business.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000972.wav
0011,Happy,0011_000973,I'd just as soon swim your way as others do.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000973.wav
0011,Happy,0011_000974,Because he was a man with infinite resource and sagacity.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000974.wav
0011,Happy,0011_000975,You shouldn't have pricked him with your horn.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000975.wav
0011,Happy,0011_000976,Can your name be more hilarious?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000976.wav
0011,Happy,0011_000977,The end part is fish mouth.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000977.wav
0011,Happy,0011_000978,I know you .,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000978.wav
0011,Happy,0011_000979,These words behind the ears is nonsense.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000979.wav
0011,Happy,0011_000980,Your path now goes south.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000980.wav
0011,Happy,0011_000981,He could not help doing so.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000981.wav
0011,Happy,0011_000982,Alice I won't forget it again.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000982.wav
0011,Happy,0011_000983,They had been named Tom and Jerry.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000983.wav
0011,Happy,0011_000984,"Chapter eighteen, the return journey.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000984.wav
0011,Happy,0011_000985,"The straw, charcoal and the pea.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000985.wav
0011,Happy,0011_000986,"One two three, where is your breakfast.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000986.wav
0011,Happy,0011_000987,A voice said: Come in.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000987.wav
0011,Happy,0011_000988,She has felt shy of it.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000988.wav
0011,Happy,0011_000989,"No, said piggy carelessly.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000989.wav
0011,Happy,0011_000990,There goes the shawl again!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000990.wav
0011,Happy,0011_000991,The end of february fourteenth.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000991.wav
0011,Happy,0011_000992,She has a high voice.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000992.wav
0011,Happy,0011_000993,He is old fashioned but he is the best men.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000993.wav
0011,Happy,0011_000994,Now I understand.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000994.wav
0011,Happy,0011_000995,I know how to obey orders.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000995.wav
0011,Happy,0011_000996,You woke me up!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000996.wav
0011,Happy,0011_000997,How Tom and Jerry went to visit mister Sam.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000997.wav
0011,Happy,0011_000998,She came back to the valley.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000998.wav
0011,Happy,0011_000999,His hope will cheat him.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_000999.wav
0011,Happy,0011_001000,Six was half way down the room.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001000.wav
0011,Happy,0011_001001,I'm sure your friends can wait!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001001.wav
0011,Happy,0011_001002,Five hundred and one million right?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001002.wav
0011,Happy,0011_001003,I am loath to see him go.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001003.wav
0011,Happy,0011_001004,How do you like you dirty bird!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001004.wav
0011,Happy,0011_001005,The fisherman and his wife see George every day.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001005.wav
0011,Happy,0011_001006,Please invite Tom if there is not requires.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001006.wav
0011,Happy,0011_001007,I owe them five hundred dollars.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001007.wav
0011,Happy,0011_001008,Perhaps you think it is a queer title for this chapter.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001008.wav
0011,Happy,0011_001009,"He owed mister Lawson, I can't tell you how.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001009.wav
0011,Happy,0011_001010,Why it is just like the round egg which sounds thin.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001010.wav
0011,Happy,0011_001011,I am safe back again.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001011.wav
0011,Happy,0011_001012,Father has yellow eyes.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001012.wav
0011,Happy,0011_001013,Give me a fine fat goose.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001013.wav
0011,Happy,0011_001014,Bob goes to a new school.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001014.wav
0011,Happy,0011_001015,It's how to say hi do you with Tom's answer.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001015.wav
0011,Happy,0011_001016,A thief in the night.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001016.wav
0011,Happy,0011_001017,At length they came to a sharp bend.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001017.wav
0011,Happy,0011_001018,The name of the song is called haddocks.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001018.wav
0011,Happy,0011_001019,How could I dig burrows with short toe nails?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001019.wav
0011,Happy,0011_001020,Goat Billy asked the old chinese guy.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001020.wav
0011,Happy,0011_001021,Called out the cloud.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001021.wav
0011,Happy,0011_001022,A special pot too.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001022.wav
0011,Happy,0011_001023,Who I did wake up!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001023.wav
0011,Happy,0011_001024,And she caught at the brooch.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001024.wav
0011,Happy,0011_001025,She has no place for hot peper .,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001025.wav
0011,Happy,0011_001026,They are made of wood.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001026.wav
0011,Happy,0011_001027,It's part of my secret.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001027.wav
0011,Happy,0011_001028,It would be a hard choice.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001028.wav
0011,Happy,0011_001029,And his heart wagged with joy like a lamb's tail.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001029.wav
0011,Happy,0011_001030,She keeps saying I'm hers.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001030.wav
0011,Happy,0011_001031,She'll be feverish after so much thinking.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001031.wav
0011,Happy,0011_001032,where are you going?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001032.wav
0011,Happy,0011_001033,You gain for nothing girl!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001033.wav
0011,Happy,0011_001034,"Another one, ten thousand dollars.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001034.wav
0011,Happy,0011_001035,But things haven't change yet.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001035.wav
0011,Happy,0011_001036,Over them swooped the eagles.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001036.wav
0011,Happy,0011_001037,But mom I'm not certain about.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001037.wav
0011,Happy,0011_001038,Paul's teeth ached because of lemon.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001038.wav
0011,Happy,0011_001039,"And be with you,Tom!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001039.wav
0011,Happy,0011_001040,So Tom saw night as it were broad daylight.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001040.wav
0011,Happy,0011_001041,"Enough,you a foolish chatter.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001041.wav
0011,Happy,0011_001042,Why should I purchase my own?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001042.wav
0011,Happy,0011_001043,And what does it mean?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001043.wav
0011,Happy,0011_001044,"Lucy, a clever farmer.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001044.wav
0011,Happy,0011_001045,A whirring noise was heard.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001045.wav
0011,Happy,0011_001046,I am going to go back home.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001046.wav
0011,Happy,0011_001047,What are you waiting for? man.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001047.wav
0011,Happy,0011_001048,"Dear customer,welcome to our ship.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001048.wav
0011,Happy,0011_001049,What do you think of this question?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001049.wav
0011,Happy,0011_001050,Do you have anything in mind?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Happy\0011_001050.wav
0011,Sad,0011_001251,"A lady, is on Alice's lap!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001251.wav
0011,Sad,0011_001252,that sounds good.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001252.wav
0011,Sad,0011_001253,I was not grabbed.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001253.wav
0011,Sad,0011_001254,The song is really louding on a gate.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001254.wav
0011,Sad,0011_001255,Fear neither root nor sprout!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001255.wav
0011,Sad,0011_001256,Still you owe it a duty.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001256.wav
0011,Sad,0011_001257,"What am I, I'm a racer, son of god.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001257.wav
0011,Sad,0011_001258,"However, somebody killed something.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001258.wav
0011,Sad,0011_001259,A raging fire was in his eyes.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001259.wav
0011,Sad,0011_001260,It weighs seven point five kilogram.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001260.wav
0011,Sad,0011_001261,"From each cake, there sprang a huge dog.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001261.wav
0011,Sad,0011_001262,No thank you.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001262.wav
0011,Sad,0011_001263,"Let it give us a chance, my precious.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001263.wav
0011,Sad,0011_001264,"But what about this thing, sticky!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001264.wav
0011,Sad,0011_001265,He likes dragons very much.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001265.wav
0011,Sad,0011_001266,it isn't picked at all.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001266.wav
0011,Sad,0011_001267,You cruelty shall cost your life !,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001267.wav
0011,Sad,0011_001268,I'll send for Tom to my boudoir.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001268.wav
0011,Sad,0011_001269,But the tune isn't his own invention.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001269.wav
0011,Sad,0011_001270,Her paw went into your eye?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001270.wav
0011,Sad,0011_001271,I am a selfish sinner.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001271.wav
0011,Sad,0011_001272,Ask god to help you.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001272.wav
0011,Sad,0011_001273,"Pick, pick, pick!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001273.wav
0011,Sad,0011_001274,Do you know the lid opens?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001274.wav
0011,Sad,0011_001275,Her existence makes him pleasant.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001275.wav
0011,Sad,0011_001276,And the next day. Nurse will be released.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001276.wav
0011,Sad,0011_001277,"Born once every one hundred years, dies in flames!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001277.wav
0011,Sad,0011_001278,It says no way! shouted Daisy.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001278.wav
0011,Sad,0011_001279,The first year they sowed rye.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001279.wav
0011,Sad,0011_001280,Your own wife is not at home.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001280.wav
0011,Sad,0011_001281,He told me that I ought to change.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001281.wav
0011,Sad,0011_001282,"Will call her Lili, for short.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001282.wav
0011,Sad,0011_001283,Why should i care though David's lips were twitching?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001283.wav
0011,Sad,0011_001284,"Hurry up, hurry up!",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001284.wav
0011,Sad,0011_001285,"If not, I shall go no further.",C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001285.wav
0011,Sad,0011_001286,How rash you!,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001286.wav
0011,Sad,0011_001287,What would they do at the end of the year?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001287.wav
0011,Sad,0011_001288,Today isn't any other day.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001288.wav
0011,Sad,0011_001289,This the way that snakes always talk.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001289.wav
0011,Sad,0011_001290,Both side were softly curved.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001290.wav
0011,Sad,0011_001291,We have showed his shark tooth.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001291.wav
0011,Sad,0011_001292,Give me your hand or I will cry harder than before.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001292.wav
0011,Sad,0011_001293,And has you slain him?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001293.wav
0011,Sad,0011_001294,Off for the prison ship.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001294.wav
0011,Sad,0011_001295,Do you think it's a woozle?,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001295.wav
0011,Sad,0011_001296,We can not do it sir.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001296.wav
0011,Sad,0011_001297,She and i are running a neck and neck race.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001297.wav
0011,Sad,0011_001298,In which piglet meets a elephant.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001298.wav
0011,Sad,0011_001299,You may imagine how I gape.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001299.wav
0011,Sad,0011_001300,Her kind and firm glance.,C:\Users\JIYA KHANNA\OneDrive\Desktop\tts_emotion\synthetic_audio\0011\Sad\0011_001300.wav
